user_id:item_seq
4249:6486,5217,10916|4855,5322,10778,8942|1948||3281|
4250:6487,6850|11363||12865,14354|5387|
4251:4206|||8248,2007|11267,6839|
4252:6477,844,1027,6140|9253|1526,5932|191,2684||
4253:4479,9057|2801||13507|701,6341|
4254:2225,2064,6829|||5894,4944,14209||
4255:6490|6444|||15171,3511|
4256:1204,1096,3771|442,10495|13675,18|14261,1771|10360,14981|
4257:543,1900,1883,70,4213,2030|||||
4258:1208|4800||10496,14921,9899|1403|
4259:40,6495,8888,9523,810,5584|2591,665,5777,11659|12181,6299,1588|440,4196|7744,13806|
4260:6493,6863,3119|11325||||
4261:6494,6030,7916|11646,1871,10291,1872||14274,14279,7123||
4262:6499,3386,6964,11194||12956,14229||7111|
4263:1021,8948,9499,5230,1485||||916|
4264:1871,6505,5414,5905,6590,442|||||
4265:1451,1154|3529,7210,12527,1249|139,297|||
4266:6506,6507,6509,6510,6513,6522,6548|||||
4267:359|12115|12636,5664|14188|5847,14993|
4268:5041|9294,6410,3817,4423|14148||1637|
4269:630,9245||2253|10889||
4270:6508,2668,1239|1411,3119,3949||||
4271:2523,932,1160,373,3629,3423|||||
4272:205,2494||||14904,14894,14261|
4273:4276,4873,5139,8162,2702,4431,4324,2280,11089|10967,7365,1958,401,1592,3620|1629,188,6397|3619,5133,5605,509,8861,333,13369,1627,2370,5675,1764|3032,14903,3174,2846,2106,14990,7334,2466,8638,15272|
4274:3837,5700,3068|5212,3971,10563,4885,115,8159,4446,10311,2607,992,12960,13316,1014,6790,7190,8435,11625,1792|9609,12146,11653,6253,11118,7282,9912,11288,1831,9468,3835,4196,4493,1212,5836,3197,10699,850,8375,2805,11589,488,12895,1084,5763,8982,11315,10109,12496,11289,6036,6651,4940||12329,8228,14679,11165|
4275:3528,5409|13429|10268|10703|8411|
4276:6514|2620|3185,4497||1160,2544,4381,9155,3119,2446,3686,11886,8416,5893,894,196,2214,5810,2406,1440|
4277:5952,1070|6847|1144|14588||
4278:215|4540|4538,14388|11457||
4279:6516,7815,10217,820|||2159||
4280:6519|5041|5217,593,9133|5554||
4281:6521,4427,9006||5204,6680,3862||14634,8545,11776,1942|
4282:6523,2064,4534,719,2225,6520,5079|||||
4283:6524,7040,6146|8256,6975|3223,9254,124|3962,4980,6048,7835|15111,12073|
4284:5661,5652,11117||||5442|
4285:549,72|||||
4286:6525,1382,7338,7729,4369,8450,8784,10330,4209|5976,5443,3407,11856,11825,11262,3449|11628,4813,3209,11084,9947|3172,1507,521,10534,5063,9988,13828,14821|7011,4324,14990,12447,13497,13312,668,4881,1340,2466|
4287:546,6788,958,4477,2997,990||||14940,2931,12324,10127,3511|
4288:4952,9818,7359,8271,6966,7333,9418|12914,2910,5029,4936|||2458,309|
4289:5418|||2887|10786,5729,3380,11708|
4290:4697|7350|2824,11260|2435||
4291:6529,4106|4324,13176,8958,10196,11619|2097|4395|4127|
4292:2439,5125,1061,77,6703,1703,11033,8795|1819||||
4293:1525,6542,6543,4568,1520,6281,4399|7047,3907,1742,8504,2214,143,2419,2697||||
4294:517||13516|5529,3921,4967,3601||
4295:1771,6825|2765,9017,10294|||611,3121|
4296:6531,3325,1333,139,718,3635|||||
4297:6189,10189,6563||7246,7893,5497||1804,9124,1789|
4298:1578,44||||328,1076|
4299:6533,10987|4694|6063|||
4300:6534|||5049|7228,533|
4301:450,8198|11557,10253,6235,2425,1156,23,422,9039,6487,7400|11645,12398|9721|4214|
4302:1259|1133||1030,8941,12500|14980,117,14704,2993,15171|
4303:5619,639,2349,3055,2680,2298|||||
4304:1234,8045,6119,2010||317|13766,2861,14990|15252,4378,5941,951,3457|
4305:6539,1597|11936,11049|4353,3375|14918|3195|
4306:6540,6541,7027,5284,4521,8549|10987,11803||||
4307:1440,1160|6656||352,198,1037,1323||
4308:1861,4125,297|11693|12852,126|14581,540||
4309:2362|||6170||
4310:6550|667||14292|4653|
4311:6551|12513,12648,13570|14007,3391||2712,979,2866|
4312:4833,9930,7797|11883|||621|
4313:4419,399,710,6030|3693,2503,11321|10015|||
4314:2966||1293,10447,2862|937,2007,14366,13844||
4315:6557,6564|||13790,11614,3406,12324||
4316:6559,4833|||2462|14562,8967|
4317:6560,5669|1710,5974,2369,616,13016|3518,10417,11883,1935,4778,960,9361|13685,555,12667,8946,14811|228,8216,2993,173,5454|
4318:6561,501,9883|10918,9510,9586,171,12722,7962,424|243,13850,12659,14358|14561,14523|14983,14094,3753,15032,15225|
4319:6562,3530,8807,6243,9259,9546|5686,9332|13898,10354|3251,11969|9146,14777,14108,690,2203,12451,9555|
4320:455|8922|3946|14710|9950|
4321:3429|||3229,3937,169,605,6953||
4322:903,6388,6567||14339,1785,4528|10758,3969|2904,1671,8131|
4323:6568,557,6573,6575,6578|||||
4324:1006,8217|8308,6163,509,3598,382,4768,13497,9768,7683,10967|10891,3023,12336,3863,9204,12328,7499,9163,1743|10312,9194,14605,4100,9491,14821,91,1764,2359,13097,1826,1201|5124,6729,1644,9316|
4325:6570,2706,568,7017,7024,7803,6181|||||
4326:632,7280||||13523,13604,426,1544,4474,13867,15338,8151|
4327:6571,246,6106,6796,2085|||||
4328:6572|10778,12847,567,8929||||
4329:1355,9119|||8052|4770|
4330:6574|10430|12100,228,12500,4723||6265|
4331:386,6579,8433|4954,4364,1629||||
4332:2648,6580,6855,1127,3607,7503,4059|||||
4333:2580,6164,3442,2590|2267,1871,19,2768|||1528,196,201,7725,1305,1575,2192,5440,11922|
4334:5221,839,6584,1885,6609,5943||930,14468|4544|7249|
4335:4388,9350|1939||14552||
4336:4367,11092|4738|13935||708,4510|
4337:6588,10215|11565||9769||
4338:6229|1343|3369,530,3979,7480|2779,9546|12588,8684,4738,2781|
4339:5208,4241||2243,7635,2363,5122|14762,12572|6048|
4340:6591,3759|1602,12509,9451,1853,216,1608|6469,12315|14363,673,1372,1423,6011|14769,6938,934,12810,14705,10149,14075,11274,5438,4566,13110,15203,957,12256,13046,681|
4341:2599|5148|||4559,1914|
4342:5400,3576,4282||5531,1485|5613,14287,7894,245,1865||
4343:2348,5647,5273,8676,578|1133,7541,1321||14940,1257|14840|
4344:2772||14320|14369,4674|913|
4345:1295,5924,725,8186,7874||6334,86||10295|
4346:2809,655,1669,4524,8669,3963,9850,1866,4275|978,7757,12631,2438,2578,3437|7154,7663,10978,7260,3812,7578,8846,1672,3500,3267,12580,6640|1889,8661,1281,2560,8899,5142,3601,7118,4290,10429,3043,517,3638,10852,3578,11624,3382,3767|7550,7691,10406,7897,6042,6051,1473,3945,12904,4592,9482,11884,466,8134,405,12666,10371,4481,788|
4347:1707,6594,6597,8458|4893,11968|6152|2597|15338,3119|
4348:280|1967|12430|1585|12520,4464,3927|
4349:6592,1506|107,9736,12161||||
4350:1396,7356,5208,863|10702,5917,12129,6552,12499|8551,8457,1660,937,3181|3967,5122,10806,11948,13120,5931,2663|9916,2382,986|
4351:1359,1286,491,1915,2361|||3075,571,7418|14871|
4352:1635,4816|5324|7050|3382|7479|
4353:2307,5682,327||5993|2136,2624||
4354:6601,7115,7838,6749,9277|||13537||
4355:2844|9647|||6838,7176,10066,4868|
4356:4108,4204,6648,1885,6664,279|||||
4357:6602,9437|4046|4197,9432|4141|3910,14823|
4358:6603|10741|602||4671,10826,12275|
4359:2636,2783,3578,6095|2560|2384,1281||14869|
4360:6604,5008,7020|2220,5633||||
4361:2,497,3999,6329,9807,1349,10259,2016,1819,5592|5234,3741,4259,4568,3318,12900,5699,2070,2826,2961,3038,1305,1496,3842,8283,142,14,8104,1037|2044,4677,10847,5726|602,863,14485,1810,8388,10415,3151,866,1980,2301,6181,12132,7947,6126,13523|891,14409,11658,378,373,2411,5783,1336,9357,9219,2960,4806,7042,318,8394,1519,10711,2419,8070,13107,7218,2180|
4362:6170|5030,7932||11841,322||
4363:5798|||13966,11897|5293|
4364:6606,4746|113,9751,7808|4300|11543,8263||
4365:747|9481,11353||3026,1115,301||
4366:2321,8758||203|||
4367:6608,313,6611,6613,3901,2464,5123,1670|||||
4368:1029|12067,11714|14174,3957,11127,14058|14947||
4369:1588,1366,2904,5865,4679,2298,9042,1180|4022,545,4268,260,2104,3073|5423,10710|1237||
4370:5423|7565,3469||14879|13297|
4371:537,167,1468,690|||4699||
4372:6614,7775,2893|9701|1885,2817,5956|11814||
4373:6615,8887,2149,5099,555,10500|5403,1133,5097,8908,4701|8153,1239||546,1249,7339,12500|
4374:1449,1249|11518|631,960|||
4375:1532,1858,148|6112|4100,7166||778|
4376:3114|1153||12882,10586,7316||
4377:6618,2940,8428,7313,5186,301|9481,5334,6734,4504,12658|7015,8736,8255,12759,1112,13646,7229|3062,12068,6139,12639,673,11552,1019|2341,14736,9980,4725,13980,5401,5670,5442,15141|
4378:6453,1453|8732|||2571,10210,4647,12667|
4379:6619|||2056,2381|11569|
4380:5785,8636,2493||11381||5416|
4381:42,7058,6141,2432,6004,10399,7356,11130,56|11267,10702,4243,3734|12177,1660,9254,7884|12920,407,14366|439,8795|
4382:1006|2280|2097,3172,5746,5556,13506,9809|8922,4127,7776,12905,13875,2815,2707,8396,2082,4991,14934,3410,3652,13735|14856,7222,608,10924,14990,798|
4383:6623,1897||5165,523,5163|||
4384:6624,6647,1485|5953|1464,826|2770|989|
4385:2261,304|6642,9351,5596|5101,7167|||
4386:6628||1975|||
4387:6629,6631|10532,1026,3451,12712,2425||11898||
4388:1572,1026,450|12511,8589||||
4389:6498,8054,4510,7878,2494|6052,9399,399,7018,546,297||2756,142,1519,605,199,4115,1741|12882|
4390:1864,2560,5230,8542,9462,8664|1635||12385,10257,7482,2770,13500,6257|2577,678,6814,4290,13267,2964,2783,4592|
4391:2986,2027,8792,4803,10235,5682,6486,4476,3228|2196,1789,530|6063,1369|||
4392:1142,6634,2253,6035,2590,6263,2982,6653,230,2932,6752,334,6687,1852||10206|7919||
4393:6633,5663||4988|7891||
4394:6635|1519|||4583,196,15150,13677|
4395:6636,8532|11573|4021,7085||15262|
4396:584|6635|6372|6237||
4397:1014,4457|6995,11414|1619,5888,11021,2417||10089,8002|
4398:6639,3020,850,246,5240,59,4703,1943,5704,7067,1346,3046,4417,6394|2607||||
4399:6641,533,1907,7596|9294,7723,5848,13607||2713,13962,6986,7221,2990,8484,10482|15278,5854|
4400:6642|||11444||
4401:4651,7353,2360,763,1497,10737|||7918||
4402:6643,8304||7940|8320|10994,7895,5163|
4403:6644,7850|11105|485,14026,7976|13389,6941|7240,14947|
4404:2374,4498|11290,11291,7213,2056,4351||4676,10886,1423|11970|
4405:1061,7315|10964|||7370,13592|
4406:1107,1847|12067,309||||
4407:6650,3702|4119,2610,6366,7650,12345,618||||
4408:6651,246,8331|1859,11684||13704,7977,3068|2139,1043,5590,14110|
4409:5320||10515,10128|1934,6412,10788||
4410:6652,1629|314|3652|4935|1057|
4411:2779,1524,9001,4696,3195,67,8468,9455|9066||||
4412:5327|3973||7259|2443,3564|
4413:6655,6658,1904,3179,8121,8124,3775,6758,1501,9985,10478|8169||14373|14922|
4414:285,546|||5265,6324||
4415:6659|||2027|6467|
4416:6660|||960,7019,9361,4348|2080|
4417:1419,5735|3102,711|1421,3144,705,9777|3635|14940,14513,12097|
4418:2149,1246,6277,4889,5660,9605,5170|779,11647,6384,10279|13790|2051|13402,14200,10127|
4419:6066,3693|3841,13213,1610|13989|6498|7000,2011,784,13524,1031,351|
4420:4414,5811,1585,1505,2485,9560|113,1192,6793,4746,2488|6389,6503,12115,7394,6314|1885,12202,2921,2930,4498||
4421:6662,6948,1356,6933,6782,7829,1885,280,1585,9377,6030,7566,9863,6008,10158,1151,10143|2409,11643,2079,6399,5061,7779,279||||
4422:3937,8148|7379|1164,3014,2287,1721|||
4423:376,8946,390,8154|6128,12676,10430,12324,11883,3206,908,13050|10127,1133,1194,729,5647|6473,12500,1030,2919,13402|4441,15250,14704,11774,15303|
4424:2076,1837,1560||6698,4705,2919,10846|4533,14704|11883,13690,1133|
4425:2429,725,8011,8013,7557,151,9776,3852,2070,1575,10295|11679,4893,6158,2133|2849,822,12682,2411,9012,8394,5783,5364,2486,3614,7438,13359,5172,6957,882|13093,4811,13073,1924,5121,14463,5372,7192|15100,2290|
4426:1722,1716,6955,5498||8656,11057,1711|||
4427:384,2349||1733,260,3731|||
4428:335,5772|11081|721,11026||15054,4566|
4429:6672,6673,3668,7998,8231,2872,238,8352,715,1232,8408,8866,8931,1935,2940,740|4626||||
4430:540,297,729,988,8357,8181,10218|||12852,13526,6419,12532|10127|
4431:4865|3449||13828,8616|6874,5386,14990,13111|
4432:3714,3374|11284,1959,5882|18,11440||1832,13524,1976|
4433:6680,6681,4155,9476,8517|||13780|15287|
4434:4491|12816|1732,1471|398||
4435:6682|8913,7209|13176|6611,1627|4369|
4436:6684,2411,6929|8193,13326||14204,1322|11852|
4437:334,287,4528||3731|2233|3272|
4438:6685,9498,9162|133,6170,1582,5294|1883,5032|2362||
4439:6686,2811,10596,3927|7629,9779|106,2409|||
4440:6687,6774,3444,8917|1029,12405|7266,6417,14209,2161,2345,10451,5166|2350,5889,6690,5040,9656,1379,6288,5116,11731,5168|8872,9726|
4441:6688|2134|9144,12448|13412,6931,9849,10464|14925|
4442:1290|12833||14596|1443,7461|
4443:2619|6918||6042|15130|
4444:1141|4467,8051||8467,5508,5300,6388,1595,7146,3007|11462,610,5057,3076,4196,8309|
4445:2466|3728,7599,11661|1729,150,14323|13527,9950|2464,6360,4106,4590,2460|
4446:5808,57,10168|12892|||12100|
4447:6692,2197,6949|4788|10647||14952,13898|
4448:6693,2839,9921,2300,9922,1549,10508|602,9464,9839,4149,9350,10826|6116|2798,1293,4671,4927|8827,10519,4394,662,986,7654,10671,13577|
4449:6694,2073|||1208,13874,11081,8276,334,1072,1086|7099,5626,12805,2238|
4450:6695,164,2571,9433,9602|13347||7856|782|
4451:3573,3766|1201,782,2671,4873|6163,3177|4266,4276,11435,1168|7348,4654,7504,4369|
4452:6697,6641|9422||3089,1702||
4453:6698,2584,1194,7069,10000,376,2049||8007,3325,8946,10202|8357,10474|7052|
4454:6265,852,10168,8941|10750,8887,2155,5097|1322,4755|||
4455:6298,4150,5633|1386|||8415|
4456:4676|13032,13283||12393,2821||
4457:4491,2121|||13487,3903,4573,4598|6472|
4458:2955,6713,4694|10068,11006,480,3657|2754,186|||
4459:4827,1597,1999|12280,12362,7912,12057|2796,9855|||
4460:6703,429,6447,6805,6466,6552|||||
4461:591,3029,4133,746|3105|3712,13074,11399,7246,14496|3657,431,7702|14291,14872,2344|
4462:516||142,924,2480,4251|2736,1465|12659|
4463:6708,4511,6709|||9712,12840||
4464:1214,916,5360|1108|13910||5228|
4465:3530||12528,3804|2615,3193|1659|
4466:4526,534,1714,9346|8032,11127|13230|||
4467:6711|281|3032|5702,4870||
4468:3781,1790|1773|7355,36,7845,6593,5692|||
4469:1980,1575||||5440,546,8218,13237|
4470:3261|6544|13955|3711||
4471:6715|3242||504|1357|
4472:2937,2435,3893||||1871,2543,11355|
4473:6717,3716||||3294|
4474:6718|||1683,14858,11009,14366||
4475:230,6735,820,8762,8764|||||
4476:2853,5250,9113,863,5931,4966,9655,4015,10946,10947,11214,5995|11578,12756|5247,430|9313,2794||
4477:6722|12741,3296,3577,11359,9231|13938|||
4478:3289,5998|3995,1208||3368,7472,79||
4479:6428,11195|5074,3383,3739,10669||8075||
4480:4104,76,1814||6533||11891|
4481:3584|||14438,1962,1133,4340|9186|
4482:6725|5139||1940,14413||
4483:6726|878,11917,3059|||2620|
4484:982,3285,7767,6488|9630,13198,8541,5898|10625,13290||8699|
4485:1554||11430|13498,2867,7833,1935|542,15309,6642|
4486:258,5408,7801,1267|465||||
4487:6728,10110,4297||10190|2496||
4488:2493|1619||12419,3047,2520,1144|2354,11414,9650,7091|
4489:3938,2386,3588,1935,8561,5035||3405,7631|6179,1974||
4490:6730,6696|1859|3824,3218,2253|13178|4230|
4491:2371,6737||7903,7979|||
4492:4651,424|670|6685|883||
4493:6731,6986,6700,3441,8765|1917,8633|3106|14490,3033,4413,8756|15026,4585,6488,7771,4986,4165,14772|
4494:6732,6747,2214,5121,3546,7692,7694,6836,7695,2730,7696,597,7293,10720,1951|||||
4495:6734,2374,3046,8009,1935|||||
4496:6738,487,6742,6745,4336|||12195,5707,10257||
4497:6739,6740,1735,3854,7335,1008|||||
4498:2651,6141,9478,9514||12177|||
4499:6741|7059|5781||5139,11718|
4500:91,2702,3863,2950,7602|||4431,9179,8481,10111||
4501:6744,7069|234|4648,2517,3511,14569|2997,10220|5454,13678,15114,15121|
4502:4649,473|||12061,6039||
4503:2744,8157|6185,3711,2313,7482|||6762,8465|
4504:6405,3047,6773||9070|13585||
4505:692|12052,5048|||1175,9514|
4506:354,8030,7855,5204,8461,6847|||||
4507:6748,6749,772,573,6758,906,5824,1501|||||
4508:6640||5353|6169,5695,7458|13614,9753,5365|
4509:6751,7811|4161|||4076,9490|
4510:6754,891|12486,10545,352,6824,5532,7769|2133,7917,1763,5242|9517,2411,11016,3151,9241||
4511:6755,8653||||1372,4411,2279|
4512:6757,8116,8611|7071,5380,12528,76,477,5313,4698,3979,5450|11090,6319,2779,1275,119,4191,10223,7786,11817,5294,9178|1886,5939,13263,2316,250,591|12489,10433,527,14928,8953,8852,3600|
4513:2728,2235,4028,1065|||14011|3442,1636|
4514:6759,968,531,2662,8666,1483,495|10447,1308,6162,12539,13540|14184|8902,2432|14522,14221|
4515:2413,6181,7192,10369|7601,9219||||
4516:5072,9124||13318,7883||4622|
4517:6760,10603,10604||3700|||
4518:6763,3489,1246,525,6564|1692,9206,3941|||4447,5410|
4519:6764,546,711,988,1041|||||
4520:1201,3649,1908,2106|3540,4465,4801,9143|91|||
4521:593,530,5032,6328||||4849|
4522:4967|6940,6177,12196|||10426|
4523:6736,5008,6771|6328,2031|1724,14225,8844,327|5798|1187,2021|
4524:3159,7888||||628,8874,7533,6420|
4525:6766,3271|4432||476,1222,102,11761|14686,1247,3834,7108,14168,6962,7824,6632,10291|
4526:1937,6772,2584|||||
4527:6769,8043,7715,8179|||11556||
4528:6770,9425,1675||||6174|
4529:1953,399,4064,1712||4108|13433||
4530:3910|4912,1277,9177|12194|1714||
4531:6776,631|||822,12700,3885,3907|13335|
4532:6777,8888,8146|1019,6184,5718,463,1876,2598,1084|10385,13917,1224,5492|614||
4533:710,7101,1976|113,2957,11123,12882||||
4534:6778|3979,11386||6482,3164||
4535:2900,3672,6782|13195,1411|792|10912|14188,2434,936,14416,280|
4536:6780|||863,1673||
4537:1580,838,8753|||14872,14985,12862||
4538:6784,6787|3994|||6597|
4539:2779|9791,9317|690,8083|||
4540:1160,3629,894,3937,2191,822||||4280,3096,3677|
4541:364|6108,6726,6546,2435|||283|
4542:1934,8591,6921|2885,1688|||14609,4290|
4543:5783|7042|12193,14277||5368|
4544:6790||||2140|
4545:614,11226|||||
4546:4264,3758,5653,3586,5662|10446||4584,12168||
4547:3271,2421|5038|5495,13754,372,11477,6296|1610,3121,4068|1976,2817,622,6912|
4548:3593|7280,8558|11604|6747||
4549:2618,656,1319,977|||8395||
4550:4652||13684|889|2851,5337|
4551:6798||6634,12939||6263,230|
4552:6799||5222|5031,14957,8730,5896|3938|
4553:6800,6801,4089,7669,3118,2144,1097|||14330,6037,14399,895,1885,13942||
4554:2140,4526|82|3910,1015,6696|2291||
4555:3532,1347,6588|||||
4556:1224,1011,5527,2386|440||||
4557:6804|||11099,1378,547|6551|
4558:915,3244,703|1853,1391|440,1590,9824,8945,2098,9931,12370|1033,2810,5270,1694|11567,1527|
4559:113,2496,202|2790|5774,6260||7233,7249|
4560:6807,5904,6646,2298,1065,8168,8834||||10559|
4561:6617,8325,8699,1040|7382,4476,6994|8754|5582,14561||
4562:5701,605,3999,10711,2130,4354||4010,597,546,1203,2214,587|5922,10124||
4563:5247,8700|2300,4623,5218,986,1945|4990||8053|
4564:1588,8015,8141,6214,10345|8595,2998|11508,13993,12760,2542|2233,14507,14292,5843,10939|15034,13651,14164,15093,15300|
4565:1227,6813,2178,8029|||14279,11489||
4566:1133,6435,6819|12663|||297,718,6744,14831,15219,13994,15177,12667,8941,15132,12468|
4567:1444,5787,7848,8290|552||||
4568:6815,10511|8208|4620,14145,14100|159||
4569:3849||3494,187,1160,3937,4494,2523,849|||
4570:6816|647|642|13180,5340,7234,458||
4571:3282,649,7823|1975,9061|1789|13315|14050|
4572:6817,1402|729|||7130,1043,5162|
4573:6818||||13014,6344,13999,3476|
4574:760,6560|373||3494,2446,12900||
4575:1029,1131|4536||5794,12305|1013|
4576:6820,3901,3688,8433,8668,5103,6171,8097,6885|1629||||
4577:6822|12468,1298,11760,9185||||
4578:6823|||6071,715,1118,4526|11626,2161,2128|
4579:6824,6046|4806,2413,1704,5259,11469,10214||||
4580:222,6830,3288,7418,1542|530,1286,5313,3847|6319||9586,424,1545|
4581:1066,776||9046,825|2827||
4582:1517,6663,3628,6998,7047,6088,3186,199,7293,1340|||||
4583:6828,6795|5656,2714,2005,9923|11785,5034,13222,12404|655|11305,9004,7327,8499,13057,11884|
4584:4359,1729,8559,509|||7604|14702,4234,2528,4126|
4585:2307,5642,481,5113,7074,7363,6271,8994,2625||||4631|
4586:6832,1370,7476,5179,6089,6378||14397|||
4587:6834,7380,7382,3857,1448,3413|||||
4588:2726,6837,6841,6848,4119|||||
4589:1156,6838,6551,6850,6854|||||
4590:982||||12433|
4591:6835,11132|11775,12625,12747,13189,11977|13879|12059|15173|
4592:1804,1471,575|11144,2986|3075,14490|13666|14972|
4593:1871,4035|3831|1959,14404|12070,10868||
4594:6839,7942,2431||13381||3181|
4595:1524,5450,2197,6858,742|||||
4596:6840,509|13296,9194|5751,1869,2280,9121,8092||12429|
4597:6843||||15056,1333,988,1560|
4598:4744|3827,4943||9308,14503|4931,3415|
4599:6846,4780,6852,4066|11919,7376|5849,1494|13490,4428|2734|
4600:6847,4679,8223,9381,334,9728,5507,5181,4283,10786|10887,4646,7520,9743,246|11992,3784,2418,5501,8019,13461,5591,13184,5977,7254,7675,896|2801|6269,6621,6175,14915,673,8730,1636|
4601:485,7156,5031,9829,10837|10237||11117||
4602:6849,8693,3570,8054|12342,5095,7916,3142|13658,6498,6793|6413,442,12889,8528|3474,5911,14269,8702,15318|
4603:2620|7883,10011||2624||
4604:6853,2023,800,2963,6867|||||
4605:6855,3150,2917,9495,4853,685,8859|4015,9172,5250,1995,10410,8321,8122,8812,12052,7678|623,7594|2239,11578,42|14541,3755|
4606:5991|1669|7192,3186,1525|||
4607:4671,4388|5250|||5039|
4608:6861,3232,207,2624,1016||4491,1471,6986,4635,13837,9430,3039,1787|||
4609:3828|9904||3397,6351,13807,9366,3283||
4610:3479,4967,1008,6868,3430,2744,6872,6875,6878,6880,916,2311,3263,6050,6925,2633,6926,2795||||5228|
4611:1180,6869,2422,3798,7514,7836,103,4322,3727,121,6340,1115,4405|7026,1083,11669,1590,1207,922,701,4129,1895,5159,4084,4409|1070,11117,2925,2556,6673,13230,11949,1588,3679,6871|14480,13665,3910,3220,11786,7230,3836,9603,7196|14863,10954,11733,1671,4993|
4612:1646,3833,5243,4672,6873,6876,6877,954,5160,1312,6881,8953,806,7490,3774|3544,3112,2476,5818|||6540,12959|
4613:4139,5164,230,6769,8051,2940,1029|13162|8658,13485,11826,1859,1700,3524,10597,13646,6737,7762,703,14567|4483,14311,7661,8488,3816,14228,546|11221,1972,4454,14374,4952,3707,14915,277,3071,14907,5913,1050|
4614:6879|12824,6232||||
4615:6883,6889,2832,8956,401|||||
4616:1852,4180,1118,6992|7341|1232,5631,7608|11114||
4617:6884,1074,4169|5621|5551,8121|4599,10105||
4618:6862,6271,6623,9854,6410|330,13202,3875,3903,4678,3441,732,4152|327,7946,2743,5787,14020,6063,4484,14465,2346,161|2789,3804,9506,1915,3414,8535,4854,14305,7142,530,13849,826,995,1389,5326,6794,2605|3054,481,1187,2340,1387,8799|
4619:423,1340,3229,353,7047,6088,7093,3186,199,6984,6998,7609,7662,7668|||||
4620:6890,6891,5558,8861||1796|3649,14594,1529||
4621:5029,8750,8963,8995|8565,2838,9688,12416,8639,11586,7690,13367,8894|2669|||
4622:6893,8913,778,7166|8308,1743,4771,3415,11442,474,4126|11856,7307|10534|12328|
4623:6894||31|4738,12889,9553||
4624:6895||5615,2667,5307,10705|||
4625:6658,6896,6884|6770,12158,11254,6612,8532,8119,8718,13456,5856,734|8681,8312,4112,14373,6753|13085,14539,12314,14800,14922|9625,11548,772,15039,11715|
4626:6440,480|2905,3544,1840|438|10996,686,10757,4146,3902||
4627:6899,3629,7162,1575,9241|||||
4628:4139,2352,6827,2867,2909,7067||||5661|
4629:6901,1348,9704,823,9441,4113,7026,10811|3419,471|6639,6694,14134|7157,9621,11768,5412|14319,5114,5276,8200|
4630:1066,345,1885,442,1411,1871|1817,279,399,2756,1832,776,784,3693,710,2554,7000,3566,9009||||
4631:6129|7122,3201|2122,454,14188,12889,1324,11291,8528,7249||3056,13062|
4632:6022|||6361|11441,14272,13869|
4633:1734,9456,8882|6765,8407,4897|10962|8320,6425,5196|2637,648,2744,28|
4634:6906,7184|3361,9521|963||7140|
4635:6907,7887,2184||9959,2298,13412|4747,8968,14657,2042,3816,1180,1188,6497|12374,3526|
4636:6908,6066,6912,6664,454|11543|279,13128,963,11895,13639|10538,13015,1585|10266,205,14949,1823,795,5956,399,11134|
4637:4350,518,7969,4296,1864,3575,1205,8137|||||
4638:2455||19,434,169|14649,11348,12706|14409,14105,15161,13073|
4639:3568,1714,5538,1634,3692|9372||2188,2418|15209,13199|
4640:6911||||2650,1072,4417,3068,11210,926,115,5166,238,12010|
4641:2578|1281,3434,6647,7895|12536,5142|7482,1000,14862,3638,7219||
4642:4621,664,561,7119,7238,7595,5421|||||
4643:4290,6250||12054||13579,2165|
4644:4382,6913,1466|2280,2528,3946,1078||||
4645:6915||910,2577,12832,319||28,2874|
4646:1840,6267,4099,880||1357,13708,94||519|
4647:6919|8919,3573,1006|9431,8958||2280,2436|
4648:2056,6922|11194,11506||6316|3524,15287|
4649:6011,2598,4702,2238,3176,3244,7341,9238,2164,4379,9643,278,514,2874|85|1935,1443,715,7197,5401,2642|4526,14156,2349,8114|1188|
4650:2001|1448,11202,4222,3304||||
4651:1542,224|2483,12928,5313,7418||||
4652:2452,6030|5603,1066,3596|3739|1976|15076|
4653:6921,8519,9169,6545,7482|1213,12844,2628,6738,7489|7627,1635,12160,5597,916|3090,6250,3434|4961,3854,483,15168|
4654:6923,2243||921|1175|14858|
4655:4526|||9095,309,2940,1859||
4656:4165||6233,11571|7567,12926,4436,5149,4557,3585|12976,475|
4657:5964|9709,12387|7663,2577|11188||
4658:660,1464,4631,1316,7277,7286,7362,7414||3121|198||
4659:6928,6353,6673,1330,8401,1366|10811,11582,7157|||12194,9879,1347,9646,15300|
4660:6930|639,11114,1386,1212,2221,903|11764,1082,12192,9717,5614,1188|2801,121|1671|
4661:6931||9726,595,13646|5583|11054,1413|
4662:6932|||14160,5477,6213,7003||
4663:6124||8890,8124,1262|12823,127,14103||
4664:6934|2739,10948,7316,417,2888,6295,12228,6|5821,13033,12636,14057,5774,3359||7548,2452,8236,7249,12119,7140|
4665:6937||||6534,8731,87,7740|
4666:5369,6387|12107,11594|11345||8686|
4667:390,1774|4340,1421,11883||||
4668:6938,8076,8077,6201,380,1336,8078,2250,1207,3724|3931,7128,3071,272,676,1638,10879,7507,13009,2096,6704|10689,246,8602|9901,8472,11293|14799,5362|
4669:180,6940,2257,9906|8010,9885,11631,4137|655,2744,3262,8661|14080,1669,14411|1186,13913,13638|
4670:6939,6941|11776,940||9567,2042||
4671:711,6951,6956,3891,5384|||||
4672:3141,9490,6313|||3743,1885||
