user_id:item_seq
1623:2745,2754,1425,2795,80,623|||||
1624:2443|||8620|10341,4451,5957|
1625:2749,4906|5414|10089|5863||
1626:2752,3621,7654|6519||2245|7627,11281|
1627:2109,45,2755,274,549|||2023,12701||
1628:591,3365||10838|4213|2145,11113|
1629:2758|1250,8711,8718,1367,1944,3447|4736|||
1630:1427|8468|||3454,1174,731,13434,549,7908|
1631:2759||1668,571,8835,5320|11676||
1632:2548,1155,571,2792|1127,3149,2992||741||
1633:2761,811,1541,2963,168,198|||||
1634:2762,2768,2777,1388,927,1439,884,140|5208|||6755,1926|
1635:209,2819||1609|5323,8580||
1636:147,2779,4195,2287|||380||
1637:147,1930,81,168|796,1105,63,2295,871||||
1638:2767|3483||4861,3846,8236,700|9454|
1639:2769,2810,1487,602,2078|||||
1640:2771,2790,301|1125|796,703|||
1641:469||868,3528,6273,10770,4576|4917,486,45,12083,1327||
1642:378,2805||2183|6140,6019|2992,2719,11508,39,904,4968,8501,4481|
1643:2773,263,2022|2810,629|10194,2207,10858,2929|||
1644:731,2789,2818,1037|6635||||
1645:2775,1168,2958||11759,80|7553||
1646:1668,2785,2807||10819,17|||
1647:2780,2784,479,959,5055|||12258||
1648:2040,2982|10473|10450,11377||13177|
1649:1386|||453,11009,4903,814,1062||
1650:84,1440,7088,723,2875,3482|1252,1424,3068,292,372,2021,4209,3285|||581|
1651:535||1645|1489|10109,3470|
1652:2800|9815,6141|8419,5555,69,569,4243|||
1653:2580|9449,9693,9738|11168,11715,12060|12704|13177|
1654:2806,3615,3678,2599||||11027|
1655:2808|1901,528,10002,4008,1976,10005|||6800,4837,7662|
1656:2813|5863,448,9927,2396||||
1657:2814,2821,3552,207||3975,8228|||
1658:1401,5399|||||
1659:2816,82|688,1942,4284,5126,6772||8168,3846||
1660:2811||4462|550|209,5985,3299|
1661:494,2833,2846,2811,2145,2187,2888|||||
1662:2822,2305,3254,3061,3342,3353,3370,4003,4010,4570,5184||5298,8187|||
1663:2823,247,5622,4156,7257,4036,7567,7577|1799,3126,8459,4341,5690,6557,4908,442,5243,451,4314,2563|11700|||
1664:2824|9763|2986,10938,2741|||
1665:1005,1266||2225|6582|2784,13198|
1666:1358,333,1282,818,173,1770,2152|||||
1667:2580,5728|8759,7744|5463,8440,950,1737,9392|11757,12093,4800,9220,11487,12713,12671|13002,13061,13167|
1668:2343,2847,1199,2858|8136||||
1669:2825,2882,2889,2900||6434|||
1670:439,2526,2854,1902,2869||||428,2733,1577,1046,878|
1671:2826,3234,649,2520,7220|4868|||7274|
1672:1826,959,5718,7728|2792||||
1673:2113,2840,2865,2903,3663,2511,7259|8608,8504,5907,8345,317|8465,677,4833,486,369,1724|914,474,7135|2700,12783|
1674:2827,2835,2861||1592|12775||
1675:1277,2367,1964,3482,5105,1353,1565,575|603,1492,1062,8550,9759,1659|||12682|
1676:988,2143,2885,1527,864||878|||
1677:2828,2856,2870,1426,621|||||
1678:2829,2836,42,2844,1469,2876,320,735,821||||12207|
1679:2830,3332,3359,3511,3579,3589,652,6337|8906|6982|||
1680:2831|1863|10814||380,2111,1333,12290|
1681:1368,44,332,3140|||1274||
1682:1095,168,205|583,2247,5989||||
1683:2832,514|40,1642,6478||63,455,2503,11367,812,11514,9848,70||
1684:2834,2849|2324,10590,1970||1821||
1685:2837|1098|6762,8339||6370,2727,11440,1191|
1686:2839,3649|||2715|13112|
1687:1928,2867,198,706,5745,4211,2056,5162,1363,447|781,6395||12456,688|8727|
1688:2841,2899,4290,4874,249,3827||10822,4012||712|
1689:2843,2855,2879,2898,2902|||||
1690:2845,2859|6699|7202,7932,4094|12663||
1691:2304,2862,2559,2945,1928,1421,2143,1578,953|||||
1692:505,2893|3552||1053|13115|
1693:851,5912|8090|11478|||
1694:43,6151,6176|||2579,731,1469||
1695:47,2875,676,4851|6280,416,2462,7016|||2567,1882|
1696:43,215,98,1026,2231,1380|||||
1697:2545|2718|9304|84,857||
1698:1282,2416,410,5643,935|||||
1699:2849,3702||3653|198,7798,9106,4659,5159|1106,3914|
1700:2851,2938,3037,509,1698,682,259|||||
1701:1322,4556,562,4622,4643|5544||||
1702:2853|6631,1536|1477,11434,9630,4229|220,1522|7256|
1703:811,81,2831|||5164||
1704:165,4133,2164|666|||12570|
1705:2167,2478,282,2688,6203||2935|||
1706:904,5988|||||
1707:2866,688,4390,6591,6596,419|||7278,1825|6667,33|
1708:336,1081,315|||5213,12773||
1709:2868,799|10409,1787||2187,9651,6561,5440|3338,7895|
1710:582,2871,2873,2894|5931,2820,3147||||
1711:2872,6123,380||5307|7241,4078||
1712:2874,387|6173,851|8636,917,11076||1138,5521,6586|
1713:2073,3344||||549,455|
1714:2877,527|1703,2120,9123||9068||
1715:36,264|405,1962,28,2457,1413,84,3552|3227|||
1716:2878||7402,1696,9702,11698|||
1717:2828|1852,1591,7650,3473,1930|343,3701|11484,5027||
1718:2883||6359||12343,5731,5325,2208|
1719:208,3121,3916||588||8692,1591|
1720:2884,3188,2388|||3798,210,316,12985|165,474|
1721:231,4659,4211,3658,2056,325|||||
1722:2886||||6238,150|
1723:2890|99|12101|||
1724:2892|1121,5566|11198||2337|
1725:2159||6405,3462|||
1726:1675|||5883|8210,7676,13213|
1727:2895,2897,5162,7280||1550|||
1728:2896|8730,4133,6026,2030,5641,1542|867,9500|7761,4081,12720,10345||
1729:2901,4994,1198|||12405,3555,6961||
1730:361,7047,1982,3321,3913|7851||||
1731:2905,405,930,3035,796|3029,197,26,4809,2071|11432|||
1732:459,2909,2940,84,50,519,2994|3341,3545,1964,5274,5376,8992|1545,4474,1630,735,661|1278,5142,4678,1979,8592||
1733:2906,11,1297,583,1753|||||
1734:1187,2915,2919,84,2927,2164,1677,473,12,2194,1199,1062,2305,4253,676,2000,2421,2427,880,7864,706,519|1593,8504,393,3505,7153,2867,5365,1963|6352|6058|67,11,4124,4449,9916,12798,4063,2,3482,1463,3178,9069,4726,1035,12735,1386,5989,4763|
1735:878,993,3040,3041,215,963|||||
1736:1982,2931,2728,1861,1357|||||
1737:2907,4667,6026,4618|||11505,8255,6499||
1738:2908,3012,282||5989,1886,473,22,1289|||
1739:1565|1061,1516,8525,676,1648,63|84,260,5364|||
1740:2911,5172|||12647,3185||
1741:1781,766,455,494,626,3005,365,3552,43,4159|3398,2151,3856,6792,1264,2688|202|5461,811,1389,4698,366,5099,117,8639,255,5654,12937,5243,1130,2117,4341,2307,7900,6761|4431,11340,735,5225,12381,745,3926,871,6949,5100|
1742:2912,2170,2219,92,2948,1822,2364,107,1253|||||
1743:2913|311,706,459,4376|||12382|
1744:236,947,1420,2291,3015|||||
1745:425,1201,1315,3568,160||831,8660,703,5503,2135,794,486,8470,81,3826||12804,9948|
1746:604,70,2071,1745,2993,2247,3038,3044,3048,860,1255,264||2645|||
1747:2914,5332,6068|2974|306,2954||8445|
1748:878,109,3014,811,2172|||||
1749:758|583|5070,10631,296,769|||
1750:796,2946,2751,4526||3155|||
1751:1900,1647,2110,3027,3043|||||
1752:2921,3008,1255,6377,3978|2205,1320,9260||11809,10755,610||
1753:2922,2971,667,138,3019|||11142||
1754:2002|395,9607,10619|10525,9932,9947,10448|9440,12079,12417,12541|12706,12874,12902,13002,11362,12841,13160,13276|
1755:811,2942,264|||||
1756:2002|||2431|13254|
1757:2924,3117|||||
1758:2926,620,686||11477,1941|||
1759:923,1965||1438||552,3353,9632,317|
1760:483,2959,2961,3017,3031|||||
1761:2580,2982|||2431||
1762:2928,1793||8480|9995,4103||
1763:2930,765|4052|||1910,3861|
1764:984,1294,1618,369|4355,3400||906,2227|2645,1940|
1765:2932,2999,3004|1648,10126|||12682,4660|
1766:2933,2964,2012,215,1942|494|1608,393|||
1767:2934||11057||9306,11072|
1768:2935,3039,3050,820,365|7284,1583|||837,745|
1769:2937,1084|1141,156,361,7496||||
1770:317,1608||168,11159,9723,11388|||
1771:2943,2004,391|7325,607,96,1174,39|82|||
1772:2526|||9291,10897,1886,1760||
1773:2944,2981||366,5491,2172,5,1331|251,6528||
1774:473,756,2587|9089,9522|2470|12684,12712,12680||
1775:2947,2984,1410,1978,42,315,50,3179,2568,7183,2261||7852,825,1816,8097||4673,11838,389|
1776:2949,1311,1494|||10267,2630,8827,8822,11035||
1777:2950,934,2748,1353,1035,268,1932|2009,1214,3328,659,2181,8992,84,1964||||
1778:2952,799,2985,2992,3009,1130|||||
1779:2953|8068,8267|||9858,9962|
1780:2954,306,3047,422||7036,78,433|82,2323,3482,6691,10842,1121|605|
1781:1825,3042,7099|6230|6356,2856|||
1782:2955,1516|||4480|6215,796,232|
1783:2245,2976,5560|226,7298,3676||||
1784:638,2997,276,1304,5373|||||
1785:818,799,2980,3273||1431,6998|||
1786:1850,2167,2187,846,405,1946,84,1201|1670,3161|3880||1847,585|
1787:105,45||||2012,13417,6623|
1788:2694,2611||||2700,22,11824,735|
1789:2962,799|4798|486,3407,11210,158,6775,2025,6928,3476,3938,10073,4886,103,11468,733,2522,1056,5456|1386,2270,12687,12511,1963,1920||
1790:892,2987,361,2661,6479,5834|||||
1791:84,2998|12,2936,444,473|10825|4874||
1792:2965,3034|5950||6218,96,1873||
1793:1678,2973,1757,199,3267|1319,8211,6145||654,192,12231,7478||
1794:2966||4612,154,11956,12099,532,4995|||
1795:1127||3701,591,800|12733||
1796:1587||||3425,469,12,12234|
1797:2967,5043,6255,6259,6280,1803,11,1697||||2173,8561,2942,3759|
1798:2969,2989||||8798|
1799:160,168,811,4483,2548,3311||6436|1274||
1800:1944,2982,4574||10450,10473,9462,4187|12416,12712|13037|
1801:2977,2187|831,7775|||7618|
1802:2978,2994,3003,1882|1481,5722,7140,2371,1510||6536,1342||
1803:2982,5728|1175,395|11667|||
1804:2983,1120,3029,3055,2742||302,299||708|
1805:2986,3049,1763,3054|||3988||
1806:2988|1963||7876,1901,1160|7427|
1807:2990|||12563|13109,2721,3294,7632|
1808:573||10619|12122|13160,13090,13179|
1809:2671||11373|702|5870|
1810:971,3007,3233,4698,117,1758,4707,70,196,4477,4616,1759|||||
1811:18|9449|9101,10566|||
1812:1700,1954|4742,9526,1687,7402,654,815|9910,2245,10611,2711,95|||
1813:1489,5454,6023|815,9541||5288||
1814:2995,1898,5735,5861,5870|||11123,265||
1815:2996,963||12013,4326,5944|||
1816:3001|369,7172,242||777,957,5450|10015|
1817:3002||750,2065,2023|12434||
1818:455,96,82|2486,784|762,1966|||
1819:3011||8835,9665||1796,8181|
1820:3013,665,2000,1187,3067,926|2421,890|1041|7163,2483,1305,979,10833,3482,2427|663|
1821:3016|9313,8508,9931,10302||||
1822:2410,3292,2526,40,1144,626,4680,7117,811,1508,685,4614,904,840|||3814,5939|1062,897,12682,6949|
1823:1515,3322,5280,4196,1428,6569|10518,591|||796|
1824:3020,641,796,6269,6284,2946,5653,941|4155|||5973|
1825:3021,3063,1885,1970||2035|11452,12438,4574||
1826:473,800,3833,455,4175|||||
1827:3022,6757|9449,9725|5727,11808|12704,12684,12713|12751,13140|
1828:3026,4894,7898,4780,23|||||
1829:3028,2569|1610,7477,3564|22,3210||3448,259|
1830:957|2836,9189||9518|1431|
1831:760,4009,5601||9681,3419|643,272,4375,617,12938|771,1470,1707,4348,11703,12318,2786,8042,11262,4150|
1832:3032,4531||11830,2844,1111|1086,549||
1833:811|6446,3803,8285,188,327,927,234,647,4958,299,117,3550,6474,10010,1314||1527||
1834:3036,7977|1327,3806,912,1034|6968|3167|10084,152,1770|
1835:3045||3603|353,983||
1836:525,81,5491,5414|955||||
1837:301|6572,3425||||
1838:650,7031,441,292,1957||5633,1081|||
1839:2152,799,1195|276||||
1840:3051||1885,3195|4187|7720,214,3281|
1841:3052,420|1852,447|||4381|
1842:700,4074,4170,4180||||5455,13181|
1843:3053,6206|2174||12093,11447|13178,13276|
1844:1322,3311,4666,1097,367|3177,3336,10268||||
1845:3056|7136,3821||||
1846:3057||3382,3635,276|1738||
1847:1410,6007|||2791,12780,2098,4039,12316||
1848:3059,3069,1932,1697,966|1470,7342,1056,959|3088,10839,145,796,6770,9134|5184,1816,4218,504||
1849:549,2769,592,2366,1201,4039,3519,5653,7694,2921,4109,4751,1872,198,6774|||||
1850:3060,3053|||5051||
1851:3061,4805|2766||7435|5953,353,878,13086|
1852:1127,3068,3084,439,810,3162,3182,3450,1044|8308,7023,5700,9930||2055|9948|
1853:1254|405,84,10578,201,2852|4176|||
1854:3064,1084,361,558,3473,626,2065|||||
1855:3065,352,2496,1318,1646,3192|10029,1424,2113,1331|297,1066,5931,8445,5135,1747,690,2682,1692,1320,2417,6125,5080|4892|288,2617,6168,2341,7088,4121,43,811,1577,1861,3311,1106,553,1572,11094,7264,209|
1856:473,811,537||||3774,2996|
1857:3066,548,1526,162,1529,3190||3494|||
1858:3070,3089,3095,444,3132,473,3211,3212|||||
1859:3071,3105,210,3151,1827,3196|10531|2718,7109,2073,2479|6997||
1860:3072,3145,3146,643,1951|8996,497|||2078|
1861:3073,3383|703,459,3058|9218||890|
1862:3074,50,6550,4332||9675,7214,138,3099,3118|2190,5235,10748||
1863:3077||3709,659,786,6498,9060,11105,738,10789,5979||13199|
1864:203,1491,2630|||||
1865:3078,3156,3184,3234,419,662|||||
1866:3079,4246,4370,4446,4778,2014,821,7709||893|||
1867:3080|||11,8774,4795,5624,1668,3237||
1868:3081,3167,3177,2144|||12438||
1869:3082,160,2184,626,6762|||||
1870:1035,2927,924,1056,452,7532|||||
1871:649,84,3108,473,2816,604,405|||||
1872:3085,1509|1390,2764,575,2569|783||6683,11|
1873:3086,2268||||13312,10657|
1874:82,2025,3920,2030,6441,2288|||5011|10203,813|
1875:2694,1962,1062,3130,2994,3173,2990,3197,1768,1470,1035,1191,3458,2457,7825|84,473|1365,2194,8255,10051,7304,2295,2927,2181,1024,3203|7704,10685,9138,10790,12332,4016,1428||
1876:3088,190,3217|5990||11164,1501||
1877:1850,1810,3136,3165,3198|2042,4046||||
1878:3091,3115,168,3169||||13080|
1879:160,4657,4688,4718,878,36,6693,3670|||||
1880:1039,5079|8889,9165,617|10843|||
1881:3092,3099,2226||5269|11319||
1882:3094,3141||3832|8214,4640|1203|
1883:3097,3107,3126,2143,3199|||||
1884:605,4409|5609,10013,6796||||
1885:393,2961|1169,2263||195,12616|13046,12398|
1886:395,7737|9724|10038,10449|785|13167|
1887:3100,3111,3113,3877,5247|8480|6635|1657,8287,1029||
1888:284,3150||10005||6134|
1889:2344|3055|2333|12617,2247||
1890:2247,3104,403,1130,382,43,799|||||
1891:3101,3106||||1044,6417,5414,801|
1892:573||9607|2431|12955,13261|
1893:3102,2680,2160,1354,2115,1273|6445,8031|10801,7311,9472||7969,4381,8905,9012|
1894:3103,3193|869|||1659,2861|
1895:1275|1597,84,8616,3806,22|2402|2511,1333,3311,574,173,67,1153,12381,2988|276,5730,10654,1394,7821|
1896:2749,1492,3509,575,3588,4108,4109,4154|||||
1897:409|569,1373|4509,4511,2663,4827|||
1898:778,3157,737||5274,11129|||
1899:3109,3144,3191|9373|11386|||
1900:3110||||3014,8236,1568,3569|
1901:3053|7744||12093,12916|12766|
1902:3053,2587|9449|6548|3388,12029|7371,12902|
1903:3112,914,3129,55,666,3186|583,1274,1681|11464,2524,5717,4902,11156|||
1904:201,890,3170,2410||||10916|
1905:3114,3137,4211,61,274,4613,2056,6958|||||
1906:274|107,388,712,9388||||
1907:1523|||1415,10471|4878,12110|
1908:3053,4707,22||4736,11720||13226|
1909:3116,225,588,1286,558,6429|3049,505|||1659|
1910:3117,2126|||764,9004||
1911:3118,3131,5235,6083,6197|6418||||
1912:3119,3120,3172,2956,3189,450|||7560,6462,5943,907,1618,9838||
1913:553,276,1345,4650||||2486|
1914:691,3171|1198,5582,9956||||
1915:98,553,1139||614,1760,8909,193|||
1916:18,1|7744|||13160|
1917:3122,7538,1410,5681,91,2246|3202|5,3583|12024||
1918:3124,1051||||10258,5989,4107|
1919:3125|7861,2174,3138|10796,3499,12132|12382|13081,13228|
1920:2123|2410,941,8320,307,8162,10436|||782|
1921:879||5835,3733,4223,5352,3285,370,8160||9256|
1922:3128|8,1571|676,811||5072|
1923:583,800,762,2140,743|||||
1924:449,3202||9927,2629,7660|||
1925:1249,84|||1120,9264||
1926:3133,7333|6418,8256,8073,3678,833,2465,7951,9864,10284|4294||10528,10687,7292|
1927:977|4342,4142||12005|13036|
1928:3138,3181,3185,3964,2096|||||
1929:3139,1231,3316,518,800,274,6358,2870,2526|||||
1930:1894,5115||6283|11559||
1931:1119,699,3163,1298,2627,6461|||||
1932:700,3155,3168,3209,24|9355,623,9877|11752|6781,10127,8060||
1933:3143,883,7184|264,3020|||2560,8749,4236|
1934:2194,4378,4450,173||||1650|
1935:3147,682|1950|4149||405,768|
1936:3148,5491,6634,1115,2110|||||
1937:3149,558,2522,2135|3647,6008,707||||
1938:3152|9875|3388|12499,12678||
1939:3158,1609,3807,6690,7043|||||
1940:2876,2045|2076,5351||6698||
1941:2580|1307,481|405|264,3774,12706,12624,2082,12534||
1942:3174,4840,4856,595,6697,7177,2245,7197,2998,3192|1982,2769,796,93,8320|||836,317|
1943:3175,3195,2301|2333|7819|4462|4166|
1944:517|9453,947,7699,10198||||
1945:2580|82,4043,1979,3905,2186,9221|8440,9139,1064,12142|12243,41,7383,6993|13261|
1946:3180,4176,1633||||12991,8399|
1947:2143|3161,7195||9702,2558||
1948:1035,1761||898,1116,4435,1022||12508|
1949:2892,6978,1117,7133,43|||||
1950:2982,3152|10395,10449|12038|12219|9101,13129,13261|
1951:2982||11249,851|12671|13226|
1952:3201|184,2071|6214,6159,5601,12151|||
1953:3204||639,4210||13159,7806,2915|
1954:3205,887||8230,11011|2113||
1955:1283|8629,1510,8899|||707|
1956:1194,2000,2844,84|1011||||
1957:2728,3602,7047,7154,7787|||893,397||
1958:3206,4132,5652|8759|10399|||
1959:3208|10387||6000||
1960:904,2243,4019,4291,1748,6186,3320,5214,4452,417|||||
1961:805,3192,5846,5884,433,3325|||6508,107,11861,811||
1962:3114||1978,9179,738,1932,6854|||
1963:494,829|8708,766,76|1044|1118||
1964:3213|383,583,591||329,353|193,8471,133|
1965:3214|743,2992|33,838,2116|||
1966:3215,1721,1261,7877|7841||||
1967:3216|5274||10797,2926||
1968:731,854,1901,3337,1487|||||
1969:1750,5520,1572,583,623|||||
1970:3220,3101,2243,1230||||112,8299|
1971:3221,410,3240,851,3318,3206,453|||||
1972:3222,3260,3263,3331,3340,1035,4108,5831,4140,6672,2899|||7556,8396||
1973:3223,3268,3281,3355|2817|6559||3885,6875|
1974:3224||11327,6276,10446,11798,10197|||
1975:3225,3366,6444|6122,3736,10486||||
1976:1971,3513||6345|8148,12637|5170,13111,3816,907|
1977:2489,3232,3192,3317,6190||562|||
1978:3227||||82,10911|
1979:3228||10021,3378||8863,3465|
1980:1725,473,3319,3336,2078,980|||||
1981:1701,43,930|||||
1982:146,3313|2547||10650,10047,2524,5427||
1983:3229,2181,3277|||12630,9601|12747|
1984:2608,98,1963|3916,3121,8408|9983,11734|||
1985:3231,3233,117,840,3371|||||
1986:2531,1060,3251,2808,3308|||11774||
1987:2081,643,735,380,198,147,160,494|||||
1988:2393,3279,3283||10848||2886,7977,5609,1928,512,10368|
1989:96,22,1928|||7101||
1990:79,3310||9562,11296,8166,11853|11455,3281|813,1056|
1991:276,3537,982,3680,1825,4201|||||
1992:3235,6861,7721|1629|2273,4428|||
1993:3236,3270,3289|||||
1994:3237,2999,3282,1668,5188|||||
1995:3238,815,2218,398,3326|||||
1996:2101,3183,3271,935,4193||7256||12224,4329|
1997:3239,3368,4289|||||
1998:2231,2167,3299,1051||||4868,419,325,6077,3234,951|
1999:274|9506,98|||1940,2870,1651|
2000:1275,2894,3321||||7108,5100,9574,757,473|
2001:1709,3275,5174,5181|9964,667,5506,10215,32,2589,5380||||
2002:3236,4260||1891,10747,2039|||
2003:1044,3354,82|585,8743,1252,702||||
2004:3242|7829|9464,10926||79,513|
2005:203|2843|10079,9422,8590||11567|
2006:3243,699,3305,3334,4301,4713,6953|9792|10336,3859|11009||
2007:2231,878,2478|983,1618,955,2423,2132||3806||
2008:3244,532,2968,3345||4518|||
2009:3245,1572,3264,2416,783,773,3315,2074|||||
2010:2145,264,1195,2184,5088,957,1781,446,181|333,5828,740||||
2011:1757,216,233||2194|||
2012:3246,7731||||3780,8622,4306,3127|
2013:3247,11,191,1078,3372|||||
2014:3248,4376,1508,467,2452|||||
2015:3249|1059|1364||4785,9557,6104|
2016:3250,181,417|209,10306||||
2017:3252,2240,3296,3297,3348,1394|||||
2018:3253,372,4777,1358,403|||||
2019:3255,4268,173,1050,63,2155,928,198,89,3062,1026,2184,4616|8473||||
2020:1045,2306,1618,3322,4499,173,5479,5481,643,623,6340,581,4528|||||
2021:2356,3291,1492,3919,2732,3975,2231,1044,450,4473,6991,1066,7368,1411,3162,1621,3591|494,7444,1331,8363,8365,2629,4686,2918,2448,6393,3529,7475|2187,7289,428,6251,11012,1769,1253,688,2606,4217,591,7362|1104,3521,160||
2022:3256,6217||||5172,5186,13449|
2023:53,781||||4892,2988,419,4879,147,1293|
2024:2110,3286,4070,518,5957,419|4383,474,5329,8510,8765,10385|1770|3846,2285|5039,2037,12807|
2025:1022,1954,783,650,702||4717,3195|||
2026:3258||||9728,2875,12683,13145,13290|
2027:3261,3419,3461|4036,1814,33||||
2028:1984,33,3356||11010,1763,5871,1198|11894||
2029:3265,1010||652|10839|1962,703|
2030:3266,3933,173,2471,930|||4756||
2031:2730,6373||10167,2191||4187,13034,7298|
2032:197,190,3328,1516,3369|813||||
2033:3272,4080,1178|3731,1200|4755,1797|6691|2323|
2034:3274|3738,5,4552,10158||||
2035:3278|570|8282,10863,7264|||
2036:209|2318||12459,12604,3078||
2037:3280||9884||6080,4337|
2038:3034,3349,5653,4389,3065|703,3775,2496,2448||||
2039:93,1282,702,3609,3635,3136,969|||||
2040:2208|||1230,10352,36,3826||
2041:2781,3335,5652|||12680|12684|
2042:2982||8440||12874|
2043:3284|4965,1724|991,8974,1210||1852,201,3954,209,2243|
2044:275|6442,1122,1578,733|1294|||
2045:3287|||12706|13219,13253|
2046:3288,2663,7464|2371,6759,4835||||
2047:2129||520,3187,1962,1411,315|||
2048:473,649,604||||1056,735,3481|
2049:1041,2427|4902||||
2050:1939,5453||106,8554,638|||
2051:3292|||1255,1760,1646,491||
2052:3293,3338,3352,2486|8742,7182,5718|4262||11810,486,2535,1327|
2053:3294,158|5197||10586,9286,12472|4886|
2054:3107|2029,1577|684,496,2232,8904,716||317,4324,11405|
2055:3298,459,5481,1963|1044|||3476|
2056:781,4439,1148,4798|5719,9518|||11320|
2057:3301|2416,553|11654|70||
2058:3302,2662,3972,1255|||951,8566,3618|1698,6091|
2059:3303||1175|4880,1877,12560|7086,7535|
2060:3306,5469,3079,1400,1825|||||
2061:1001,1975|||10731,10253,5244,6230|1650|
2062:3307,2858,6120,5870,3076,2306||||427,285,7771|
2063:3309,4518,2518,6747|2133,7196|488,2161|901,5814||
2064:3312,5602|9192||6587|7762|
2065:3314|7709,2270||1201||
2066:378,3186|7403,9016,6775,4903,3021,4526,2747||||
2067:307|4903,37|7870|5989|11959,6068,6358,11114,676,12832|
2068:129,2640,7884,2976,3843|||||
2069:3329,3864,6091|2520,2629,2678|||8566|
2070:3330|||1645,4166,3515,4825,1743|5361|
2071:1322,927,33||3371|2300||
2072:195,4858,2365,3067,4101||9379|||
2073:3333,1664,82,4159||||7144,79|
2074:477|1420,6671,2518|1213|||
2075:784,904,988|8538,1715,2402,8456,67||6954,3519,6176|13005|
2076:1861,3272||11176,10242|||
2077:1139|||9190,3211,1519,5930,6406,6478||
2078:3343||||2135,5252,2651,7258,301,128|
2079:3347,984||1858,5814|3518||
2080:735,3361,84,5745|1050,7298||1932,85,8989||
2081:3350|||706,2092,2961,195,9043,10460|93|
2082:3351,274,3970|82,6885||||
2083:249,1178|827,80,366||6814||
2084:3093,5310,395|9607|7861,9947,9932,11152,11051,10589,10371|7111,11589,12243|13002,466,13391|
2085:1759,1141,4173,276,5368,1915,4981,6629,1252|80,9969,978,2170||||
2086:1823,7073|5456,6640,10384,9921|6790||12262|
2087:3357||3101,11864,6355|||
2088:3358,7353,7354,2088|4480,9076,9085,3764|6871|||
2089:3360,7667|||||
2090:1411,677|7461,37,6742||||
2091:3362|9047|||12261,4187,10416|
2092:3365|2065,1292|9917,7904,61,4585||1028,3129,9245|
2093:1957,1628,1350,4119,7209|8258,1870,1835,4185||||
2094:3367,6772,6773||10380|2305,3764|209,82,6495,7252|
2095:330|2904|11226,1885|||
2096:3141,1571,2811,82,1331|||||
2097:2979,3400,996,1431,1822|||||
2098:3373,240,5429,5448,5464|||||
2099:3374,1610,317,3497|550,983,8779||||
2100:3375,3445,3460,181,3475,1825|||||
2101:1587,735,3425,3481,941|||||
2102:3376|2056,1823|||2569,604,380|
2103:233,3404,3430,3463,106||||12113|
2104:1218|1068||4622,12961,12867|168,581,7244,4019,4941|
2105:3377,1913|10351||126,7973||
2106:3378,3902|3696|||8561,575,4600,3496|
2107:1087,1112,670,1329|1348||||
2108:3380,3406,259|3153,682||||
2109:3381,3388,1105,3059,3452|||||
2110:1861|8206,8470,5472,5222|1657|570||
2111:3382,3402,3414,3455||3278,8634,4641,328||2301,9151|
2112:1698,3097,3447,3498,390|||||
2113:156,3411,2469,3437,209,1084,419||1072|||
2114:3384,1045,33,2584,209,3427,3448,274,800,2815,2526,2870|1026||||
2115:3385|||2471,3655|12395,205|
2116:818,168,896|||4425,12478||
2117:593,2404,6542,1401||5749|||
2118:568,3389,3457,3477,617|1637,7039,5377,878,8820||2462,6645||
2119:3387,5825||2723,1452|12887||
2120:372|3659,604||335,8606||
2121:1621,800,3429||||292|
2122:3390,3413,1592|2919|9860|||
2123:917,3405,1116,3439,3480,1549,3490,3495|||||
2124:1835,1645,3415,3432,3433,2640,3493,3496||||9259|
2125:2218,3446,1404,7271|2135|1226||107|
2126:162,3626,50,5090,2836|||||
2127:70,1252,2980,81,6718|||||
2128:3392|||568,467,688,11269,8330,4324|5835|
2129:2000,3393,3417,995||||9645,976,209,5458,2876|
2130:1950,364,3474,3485,75,1588,1861||||7747,8461|
2131:3394||7507,3555|12711|7297|
2132:495||6884,11767,2369,703,8838|11205|9552,11130|
2133:3395,81,3785|5205,80|6338||1044|
2134:3396,3399,1891,2156,7090,4592|||||
2135:3272|318||||
2136:3397,2642||4973,9433,6793,11434,318,7544|||
2137:3398,2366,3423,2251,3211|||||
2138:3401,3453|6193|||6726,1078|
2139:1593,3466,1687|1757,5078|10297,236,1510,3444|2000,247,1062|5365,5121,5334,979|
2140:3403,3408,1803,355,3472,6660|||||
2141:323||12093|12029||
2142:3407,3428,3434,3476,3814,4021,2318,3577,209,4215||5262|11405,1460,2000,12318|9761,1459,12448|
2143:43,36|1781,82,1876,1576|93,3814,9695,11204,10947,4998,9071||762,2194,1299,11729|
2144:3409|4172,82,2731,156,275||6308,1045,623||
2145:3410,3435|9311||11988,3958,2807||
2146:3412,2567,1487,2824,1901,6862,233,1462,532,3689,264||8531|5825||
2147:3416,4622,80|486,1646||||
2148:2346,865,2611|||4655|11497|
2149:3418,1388,3431,6721,5329,7434|5344|4169,1825,11604|455||
2150:3420,2580|7663|||13002,12895,13178|
2151:1534,5284,5299|972|3885|||
2152:3421||10957,4275,3195,7202|||
2153:3422,184,1333,1031|||||
2154:3424|5611,5256||59,5638,12989||
2155:232,3464,2286||1304,878,6165,3354,168,4642,1327|8881|5750|
2156:784,3114,80,2170,762,2267|||||
2157:3436,5477,6096,483|||6993|10502,6725|
2158:82,3462,4067,955|||||
2159:3438,1330,3489,3492||81|||
2160:3069,1470|||4016,4276,1311|3774|
